river;agency;station_code;station_name;date;discharge;flag;Datetime;Datetime Kusur;Time to add for correction;Datetime Samoylov
Lena;Roshydromet;3821;Kyusyur;18.02.2005;3850;A;12:00:00 PM;18.02.2005 12:00;60:00:00;2005-02-21 00:00:00
Lena;Roshydromet;3821;Kyusyur;19.02.2005;3820;A;12:00:00 PM;19.02.2005 12:00;60:00:00;2005-02-22 00:00:00
Lena;Roshydromet;3821;Kyusyur;20.02.2005;3780;A;12:00:00 PM;20.02.2005 12:00;60:00:00;2005-02-23 00:00:00
Lena;Roshydromet;3821;Kyusyur;21.02.2005;3740;A;12:00:00 PM;21.02.2005 12:00;60:00:00;2005-02-24 00:00:00
Lena;Roshydromet;3821;Kyusyur;22.02.2005;3710;A;12:00:00 PM;22.02.2005 12:00;60:00:00;2005-02-25 00:00:00
Lena;Roshydromet;3821;Kyusyur;23.02.2005;3670;A;12:00:00 PM;23.02.2005 12:00;60:00:00;2005-02-26 00:00:00
Lena;Roshydromet;3821;Kyusyur;24.02.2005;3630;A;12:00:00 PM;24.02.2005 12:00;60:00:00;2005-02-27 00:00:00
Lena;Roshydromet;3821;Kyusyur;25.02.2005;3600;A;12:00:00 PM;25.02.2005 12:00;60:00:00;2005-02-28 00:00:00
Lena;Roshydromet;3821;Kyusyur;26.02.2005;3560;A;12:00:00 PM;26.02.2005 12:00;60:00:00;2005-03-01 00:00:00
Lena;Roshydromet;3821;Kyusyur;27.02.2005;3580;A;12:00:00 PM;27.02.2005 12:00;60:00:00;2005-03-02 00:00:00
Lena;Roshydromet;3821;Kyusyur;28.02.2005;3600;A;12:00:00 PM;28.02.2005 12:00;60:00:00;2005-03-03 00:00:00
Lena;Roshydromet;3821;Kyusyur;01.03.2005;3610;A;12:00:00 PM;01.03.2005 12:00;60:00:00;2005-03-04 00:00:00
Lena;Roshydromet;3821;Kyusyur;02.03.2005;3630;A;12:00:00 PM;02.03.2005 12:00;60:00:00;2005-03-05 00:00:00
Lena;Roshydromet;3821;Kyusyur;03.03.2005;3650;A;12:00:00 PM;03.03.2005 12:00;60:00:00;2005-03-06 00:00:00
Lena;Roshydromet;3821;Kyusyur;04.03.2005;3670;A;12:00:00 PM;04.03.2005 12:00;60:00:00;2005-03-07 00:00:00
Lena;Roshydromet;3821;Kyusyur;05.03.2005;3680;A;12:00:00 PM;05.03.2005 12:00;60:00:00;2005-03-08 00:00:00
Lena;Roshydromet;3821;Kyusyur;06.03.2005;3700;A;12:00:00 PM;06.03.2005 12:00;60:00:00;2005-03-09 00:00:00
Lena;Roshydromet;3821;Kyusyur;07.03.2005;3680;A;12:00:00 PM;07.03.2005 12:00;60:00:00;2005-03-10 00:00:00
Lena;Roshydromet;3821;Kyusyur;08.03.2005;3650;A;12:00:00 PM;08.03.2005 12:00;60:00:00;2005-03-11 00:00:00
Lena;Roshydromet;3821;Kyusyur;09.03.2005;3630;A;12:00:00 PM;09.03.2005 12:00;60:00:00;2005-03-12 00:00:00
Lena;Roshydromet;3821;Kyusyur;10.03.2005;3610;A;12:00:00 PM;10.03.2005 12:00;60:00:00;2005-03-13 00:00:00
Lena;Roshydromet;3821;Kyusyur;11.03.2005;3590;A;12:00:00 PM;11.03.2005 12:00;60:00:00;2005-03-14 00:00:00
Lena;Roshydromet;3821;Kyusyur;12.03.2005;3560;A;12:00:00 PM;12.03.2005 12:00;60:00:00;2005-03-15 00:00:00
Lena;Roshydromet;3821;Kyusyur;13.03.2005;3540;A;12:00:00 PM;13.03.2005 12:00;60:00:00;2005-03-16 00:00:00
Lena;Roshydromet;3821;Kyusyur;14.03.2005;3520;A;12:00:00 PM;14.03.2005 12:00;60:00:00;2005-03-17 00:00:00
Lena;Roshydromet;3821;Kyusyur;15.03.2005;3500;A;12:00:00 PM;15.03.2005 12:00;60:00:00;2005-03-18 00:00:00
Lena;Roshydromet;3821;Kyusyur;16.03.2005;3470;A;12:00:00 PM;16.03.2005 12:00;60:00:00;2005-03-19 00:00:00
Lena;Roshydromet;3821;Kyusyur;17.03.2005;3450;A;12:00:00 PM;17.03.2005 12:00;60:00:00;2005-03-20 00:00:00
Lena;Roshydromet;3821;Kyusyur;18.03.2005;3430;A;12:00:00 PM;18.03.2005 12:00;60:00:00;2005-03-21 00:00:00
Lena;Roshydromet;3821;Kyusyur;19.03.2005;3410;A;12:00:00 PM;19.03.2005 12:00;60:00:00;2005-03-22 00:00:00
Lena;Roshydromet;3821;Kyusyur;20.03.2005;3380;A;12:00:00 PM;20.03.2005 12:00;60:00:00;2005-03-23 00:00:00
Lena;Roshydromet;3821;Kyusyur;21.03.2005;3360;A;12:00:00 PM;21.03.2005 12:00;60:00:00;2005-03-24 00:00:00
Lena;Roshydromet;3821;Kyusyur;22.03.2005;3340;A;12:00:00 PM;22.03.2005 12:00;60:00:00;2005-03-25 00:00:00
Lena;Roshydromet;3821;Kyusyur;23.03.2005;3320;A;12:00:00 PM;23.03.2005 12:00;60:00:00;2005-03-26 00:00:00
Lena;Roshydromet;3821;Kyusyur;24.03.2005;3290;A;12:00:00 PM;24.03.2005 12:00;60:00:00;2005-03-27 00:00:00
Lena;Roshydromet;3821;Kyusyur;25.03.2005;3270;A;12:00:00 PM;25.03.2005 12:00;60:00:00;2005-03-28 00:00:00
Lena;Roshydromet;3821;Kyusyur;26.03.2005;3250;A;12:00:00 PM;26.03.2005 12:00;60:00:00;2005-03-29 00:00:00
Lena;Roshydromet;3821;Kyusyur;27.03.2005;3220;A;12:00:00 PM;27.03.2005 12:00;60:00:00;2005-03-30 00:00:00
Lena;Roshydromet;3821;Kyusyur;28.03.2005;3200;A;12:00:00 PM;28.03.2005 12:00;60:00:00;2005-03-31 00:00:00
Lena;Roshydromet;3821;Kyusyur;29.03.2005;3180;A;12:00:00 PM;29.03.2005 12:00;60:00:00;2005-04-01 00:00:00
Lena;Roshydromet;3821;Kyusyur;30.03.2005;3160;A;12:00:00 PM;30.03.2005 12:00;60:00:00;2005-04-02 00:00:00
Lena;Roshydromet;3821;Kyusyur;31.03.2005;3130;A;12:00:00 PM;31.03.2005 12:00;60:00:00;2005-04-03 00:00:00
Lena;Roshydromet;3821;Kyusyur;01.04.2005;3110;A;12:00:00 PM;01.04.2005 12:00;60:00:00;2005-04-04 00:00:00
Lena;Roshydromet;3821;Kyusyur;02.04.2005;3090;A;12:00:00 PM;02.04.2005 12:00;60:00:00;2005-04-05 00:00:00
Lena;Roshydromet;3821;Kyusyur;03.04.2005;3070;A;12:00:00 PM;03.04.2005 12:00;60:00:00;2005-04-06 00:00:00
Lena;Roshydromet;3821;Kyusyur;04.04.2005;3040;A;12:00:00 PM;04.04.2005 12:00;60:00:00;2005-04-07 00:00:00
Lena;Roshydromet;3821;Kyusyur;05.04.2005;3020;A;12:00:00 PM;05.04.2005 12:00;60:00:00;2005-04-08 00:00:00
Lena;Roshydromet;3821;Kyusyur;06.04.2005;3000;A;12:00:00 PM;06.04.2005 12:00;60:00:00;2005-04-09 00:00:00
Lena;Roshydromet;3821;Kyusyur;07.04.2005;2980;A;12:00:00 PM;07.04.2005 12:00;60:00:00;2005-04-10 00:00:00
Lena;Roshydromet;3821;Kyusyur;08.04.2005;2950;A;12:00:00 PM;08.04.2005 12:00;60:00:00;2005-04-11 00:00:00
Lena;Roshydromet;3821;Kyusyur;09.04.2005;2930;A;12:00:00 PM;09.04.2005 12:00;60:00:00;2005-04-12 00:00:00
Lena;Roshydromet;3821;Kyusyur;10.04.2005;2900;A;12:00:00 PM;10.04.2005 12:00;60:00:00;2005-04-13 00:00:00
Lena;Roshydromet;3821;Kyusyur;11.04.2005;2870;A;12:00:00 PM;11.04.2005 12:00;60:00:00;2005-04-14 00:00:00
Lena;Roshydromet;3821;Kyusyur;12.04.2005;2830;A;12:00:00 PM;12.04.2005 12:00;60:00:00;2005-04-15 00:00:00
Lena;Roshydromet;3821;Kyusyur;13.04.2005;2800;A;12:00:00 PM;13.04.2005 12:00;60:00:00;2005-04-16 00:00:00
Lena;Roshydromet;3821;Kyusyur;14.04.2005;2770;A;12:00:00 PM;14.04.2005 12:00;60:00:00;2005-04-17 00:00:00
Lena;Roshydromet;3821;Kyusyur;15.04.2005;2740;A;12:00:00 PM;15.04.2005 12:00;60:00:00;2005-04-18 00:00:00
Lena;Roshydromet;3821;Kyusyur;16.04.2005;2700;A;12:00:00 PM;16.04.2005 12:00;60:00:00;2005-04-19 00:00:00
Lena;Roshydromet;3821;Kyusyur;17.04.2005;2670;A;12:00:00 PM;17.04.2005 12:00;60:00:00;2005-04-20 00:00:00
Lena;Roshydromet;3821;Kyusyur;18.04.2005;2640;A;12:00:00 PM;18.04.2005 12:00;60:00:00;2005-04-21 00:00:00
Lena;Roshydromet;3821;Kyusyur;19.04.2005;2610;A;12:00:00 PM;19.04.2005 12:00;60:00:00;2005-04-22 00:00:00
Lena;Roshydromet;3821;Kyusyur;20.04.2005;2570;A;12:00:00 PM;20.04.2005 12:00;60:00:00;2005-04-23 00:00:00
Lena;Roshydromet;3821;Kyusyur;21.04.2005;2540;A;12:00:00 PM;21.04.2005 12:00;60:00:00;2005-04-24 00:00:00
Lena;Roshydromet;3821;Kyusyur;22.04.2005;2510;A;12:00:00 PM;22.04.2005 12:00;60:00:00;2005-04-25 00:00:00
Lena;Roshydromet;3821;Kyusyur;23.04.2005;2520;A;12:00:00 PM;23.04.2005 12:00;60:00:00;2005-04-26 00:00:00
Lena;Roshydromet;3821;Kyusyur;24.04.2005;2520;A;12:00:00 PM;24.04.2005 12:00;60:00:00;2005-04-27 00:00:00
Lena;Roshydromet;3821;Kyusyur;25.04.2005;2530;A;12:00:00 PM;25.04.2005 12:00;60:00:00;2005-04-28 00:00:00
Lena;Roshydromet;3821;Kyusyur;26.04.2005;2530;A;12:00:00 PM;26.04.2005 12:00;60:00:00;2005-04-29 00:00:00
Lena;Roshydromet;3821;Kyusyur;27.04.2005;2540;A;12:00:00 PM;27.04.2005 12:00;60:00:00;2005-04-30 00:00:00
Lena;Roshydromet;3821;Kyusyur;28.04.2005;2540;A;12:00:00 PM;28.04.2005 12:00;60:00:00;2005-05-01 00:00:00
Lena;Roshydromet;3821;Kyusyur;29.04.2005;2550;A;12:00:00 PM;29.04.2005 12:00;60:00:00;2005-05-02 00:00:00
Lena;Roshydromet;3821;Kyusyur;30.04.2005;2550;A;12:00:00 PM;30.04.2005 12:00;60:00:00;2005-05-03 00:00:00
Lena;Roshydromet;3821;Kyusyur;01.05.2005;2560;A;12:00:00 PM;01.05.2005 12:00;60:00:00;2005-05-04 00:00:00
Lena;Roshydromet;3821;Kyusyur;02.05.2005;2560;A;12:00:00 PM;02.05.2005 12:00;60:00:00;2005-05-05 00:00:00
Lena;Roshydromet;3821;Kyusyur;03.05.2005;2570;A;12:00:00 PM;03.05.2005 12:00;60:00:00;2005-05-06 00:00:00
Lena;Roshydromet;3821;Kyusyur;04.05.2005;2570;A;12:00:00 PM;04.05.2005 12:00;60:00:00;2005-05-07 00:00:00
Lena;Roshydromet;3821;Kyusyur;05.05.2005;2670;A;12:00:00 PM;05.05.2005 12:00;60:00:00;2005-05-08 00:00:00
Lena;Roshydromet;3821;Kyusyur;06.05.2005;2770;A;12:00:00 PM;06.05.2005 12:00;60:00:00;2005-05-09 00:00:00
Lena;Roshydromet;3821;Kyusyur;07.05.2005;2860;A;12:00:00 PM;07.05.2005 12:00;60:00:00;2005-05-10 00:00:00
Lena;Roshydromet;3821;Kyusyur;08.05.2005;2960;A;12:00:00 PM;08.05.2005 12:00;60:00:00;2005-05-11 00:00:00
Lena;Roshydromet;3821;Kyusyur;09.05.2005;3060;A;12:00:00 PM;09.05.2005 12:00;60:00:00;2005-05-12 00:00:00
Lena;Roshydromet;3821;Kyusyur;10.05.2005;3160;A;12:00:00 PM;10.05.2005 12:00;60:00:00;2005-05-13 00:00:00
Lena;Roshydromet;3821;Kyusyur;11.05.2005;3280;A;12:00:00 PM;11.05.2005 12:00;60:00:00;2005-05-14 00:00:00
Lena;Roshydromet;3821;Kyusyur;12.05.2005;3590;A;12:00:00 PM;12.05.2005 12:00;60:00:00;2005-05-15 00:00:00
Lena;Roshydromet;3821;Kyusyur;13.05.2005;4070;A;12:00:00 PM;13.05.2005 12:00;60:00:00;2005-05-16 00:00:00
Lena;Roshydromet;3821;Kyusyur;14.05.2005;5110;A;12:00:00 PM;14.05.2005 12:00;60:00:00;2005-05-17 00:00:00
Lena;Roshydromet;3821;Kyusyur;15.05.2005;7160;A;12:00:00 PM;15.05.2005 12:00;60:00:00;2005-05-18 00:00:00
Lena;Roshydromet;3821;Kyusyur;16.05.2005;9230;A;12:00:00 PM;16.05.2005 12:00;60:00:00;2005-05-19 00:00:00
Lena;Roshydromet;3821;Kyusyur;17.05.2005;11200;A;12:00:00 PM;17.05.2005 12:00;60:00:00;2005-05-20 00:00:00
Lena;Roshydromet;3821;Kyusyur;18.05.2005;12500;A;12:00:00 PM;18.05.2005 12:00;60:00:00;2005-05-21 00:00:00
Lena;Roshydromet;3821;Kyusyur;19.05.2005;13600;A;12:00:00 PM;19.05.2005 12:00;60:00:00;2005-05-22 00:00:00
Lena;Roshydromet;3821;Kyusyur;20.05.2005;14600;A;12:00:00 PM;20.05.2005 12:00;60:00:00;2005-05-23 00:00:00
Lena;Roshydromet;3821;Kyusyur;21.05.2005;15600;A;12:00:00 PM;21.05.2005 12:00;60:00:00;2005-05-24 00:00:00
Lena;Roshydromet;3821;Kyusyur;22.05.2005;17200;A;12:00:00 PM;22.05.2005 12:00;60:00:00;2005-05-25 00:00:00
Lena;Roshydromet;3821;Kyusyur;23.05.2005;19100;A;12:00:00 PM;23.05.2005 12:00;60:00:00;2005-05-26 00:00:00
Lena;Roshydromet;3821;Kyusyur;24.05.2005;22600;A;12:00:00 PM;24.05.2005 12:00;60:00:00;2005-05-27 00:00:00
Lena;Roshydromet;3821;Kyusyur;25.05.2005;27000;A;12:00:00 PM;25.05.2005 12:00;60:00:00;2005-05-28 00:00:00
Lena;Roshydromet;3821;Kyusyur;26.05.2005;32000;A;12:00:00 PM;26.05.2005 12:00;60:00:00;2005-05-29 00:00:00
Lena;Roshydromet;3821;Kyusyur;27.05.2005;44000;A;12:00:00 PM;27.05.2005 12:00;60:00:00;2005-05-30 00:00:00
Lena;Roshydromet;3821;Kyusyur;28.05.2005;58800;A;12:00:00 PM;28.05.2005 12:00;60:00:00;2005-05-31 00:00:00
Lena;Roshydromet;3821;Kyusyur;29.05.2005;89100;A;12:00:00 PM;29.05.2005 12:00;60:00:00;2005-06-01 00:00:00
Lena;Roshydromet;3821;Kyusyur;30.05.2005;93800;A;12:00:00 PM;30.05.2005 12:00;60:00:00;2005-06-02 00:00:00
Lena;Roshydromet;3821;Kyusyur;31.05.2005;99400;A;12:00:00 PM;31.05.2005 12:00;60:00:00;2005-06-03 00:00:00
Lena;Roshydromet;3821;Kyusyur;01.06.2005;106000;A;12:00:00 PM;01.06.2005 12:00;60:00:00;2005-06-04 00:00:00
Lena;Roshydromet;3821;Kyusyur;02.06.2005;108000;A;12:00:00 PM;02.06.2005 12:00;60:00:00;2005-06-05 00:00:00
Lena;Roshydromet;3821;Kyusyur;03.06.2005;97200;A;12:00:00 PM;03.06.2005 12:00;60:00:00;2005-06-06 00:00:00
Lena;Roshydromet;3821;Kyusyur;04.06.2005;102000;A;12:00:00 PM;04.06.2005 12:00;60:00:00;2005-06-07 00:00:00
Lena;Roshydromet;3821;Kyusyur;05.06.2005;105000;A;12:00:00 PM;05.06.2005 12:00;60:00:00;2005-06-08 00:00:00
Lena;Roshydromet;3821;Kyusyur;06.06.2005;104000;A;12:00:00 PM;06.06.2005 12:00;60:00:00;2005-06-09 00:00:00
Lena;Roshydromet;3821;Kyusyur;07.06.2005;93500;A;12:00:00 PM;07.06.2005 12:00;60:00:00;2005-06-10 00:00:00
Lena;Roshydromet;3821;Kyusyur;08.06.2005;83300;A;12:00:00 PM;08.06.2005 12:00;60:00:00;2005-06-11 00:00:00
Lena;Roshydromet;3821;Kyusyur;09.06.2005;73000;A;12:00:00 PM;09.06.2005 12:00;60:00:00;2005-06-12 00:00:00
Lena;Roshydromet;3821;Kyusyur;10.06.2005;67300;A;12:00:00 PM;10.06.2005 12:00;60:00:00;2005-06-13 00:00:00
Lena;Roshydromet;3821;Kyusyur;11.06.2005;62900;A;12:00:00 PM;11.06.2005 12:00;60:00:00;2005-06-14 00:00:00
Lena;Roshydromet;3821;Kyusyur;12.06.2005;58700;A;12:00:00 PM;12.06.2005 12:00;60:00:00;2005-06-15 00:00:00
Lena;Roshydromet;3821;Kyusyur;13.06.2005;56300;A;12:00:00 PM;13.06.2005 12:00;60:00:00;2005-06-16 00:00:00
Lena;Roshydromet;3821;Kyusyur;14.06.2005;53800;A;12:00:00 PM;14.06.2005 12:00;60:00:00;2005-06-17 00:00:00
Lena;Roshydromet;3821;Kyusyur;15.06.2005;52100;A;12:00:00 PM;15.06.2005 12:00;60:00:00;2005-06-18 00:00:00
Lena;Roshydromet;3821;Kyusyur;16.06.2005;50600;A;12:00:00 PM;16.06.2005 12:00;60:00:00;2005-06-19 00:00:00
Lena;Roshydromet;3821;Kyusyur;17.06.2005;49700;A;12:00:00 PM;17.06.2005 12:00;60:00:00;2005-06-20 00:00:00
Lena;Roshydromet;3821;Kyusyur;18.06.2005;48800;A;12:00:00 PM;18.06.2005 12:00;60:00:00;2005-06-21 00:00:00
Lena;Roshydromet;3821;Kyusyur;19.06.2005;48300;A;12:00:00 PM;19.06.2005 12:00;60:00:00;2005-06-22 00:00:00
Lena;Roshydromet;3821;Kyusyur;20.06.2005;49100;A;12:00:00 PM;20.06.2005 12:00;60:00:00;2005-06-23 00:00:00
Lena;Roshydromet;3821;Kyusyur;21.06.2005;49900;A;12:00:00 PM;21.06.2005 12:00;60:00:00;2005-06-24 00:00:00
Lena;Roshydromet;3821;Kyusyur;22.06.2005;51500;A;12:00:00 PM;22.06.2005 12:00;60:00:00;2005-06-25 00:00:00
Lena;Roshydromet;3821;Kyusyur;23.06.2005;52200;A;12:00:00 PM;23.06.2005 12:00;60:00:00;2005-06-26 00:00:00
Lena;Roshydromet;3821;Kyusyur;24.06.2005;52900;A;12:00:00 PM;24.06.2005 12:00;60:00:00;2005-06-27 00:00:00
Lena;Roshydromet;3821;Kyusyur;25.06.2005;53600;A;12:00:00 PM;25.06.2005 12:00;60:00:00;2005-06-28 00:00:00
Lena;Roshydromet;3821;Kyusyur;26.06.2005;53200;A;12:00:00 PM;26.06.2005 12:00;60:00:00;2005-06-29 00:00:00
Lena;Roshydromet;3821;Kyusyur;27.06.2005;52400;A;12:00:00 PM;27.06.2005 12:00;60:00:00;2005-06-30 00:00:00
Lena;Roshydromet;3821;Kyusyur;28.06.2005;51300;A;12:00:00 PM;28.06.2005 12:00;60:00:00;2005-07-01 00:00:00
Lena;Roshydromet;3821;Kyusyur;29.06.2005;49500;A;12:00:00 PM;29.06.2005 12:00;60:00:00;2005-07-02 00:00:00
Lena;Roshydromet;3821;Kyusyur;30.06.2005;47400;A;12:00:00 PM;30.06.2005 12:00;60:00:00;2005-07-03 00:00:00
Lena;Roshydromet;3821;Kyusyur;01.07.2005;45800;A;12:00:00 PM;01.07.2005 12:00;60:00:00;2005-07-04 00:00:00
Lena;Roshydromet;3821;Kyusyur;02.07.2005;43800;A;12:00:00 PM;02.07.2005 12:00;60:00:00;2005-07-05 00:00:00
Lena;Roshydromet;3821;Kyusyur;03.07.2005;41900;A;12:00:00 PM;03.07.2005 12:00;60:00:00;2005-07-06 00:00:00
Lena;Roshydromet;3821;Kyusyur;04.07.2005;40000;A;12:00:00 PM;04.07.2005 12:00;60:00:00;2005-07-07 00:00:00
Lena;Roshydromet;3821;Kyusyur;05.07.2005;38300;A;12:00:00 PM;05.07.2005 12:00;60:00:00;2005-07-08 00:00:00
Lena;Roshydromet;3821;Kyusyur;06.07.2005;37200;A;12:00:00 PM;06.07.2005 12:00;60:00:00;2005-07-09 00:00:00
Lena;Roshydromet;3821;Kyusyur;07.07.2005;36400;A;12:00:00 PM;07.07.2005 12:00;60:00:00;2005-07-10 00:00:00
Lena;Roshydromet;3821;Kyusyur;08.07.2005;36400;A;12:00:00 PM;08.07.2005 12:00;60:00:00;2005-07-11 00:00:00
Lena;Roshydromet;3821;Kyusyur;09.07.2005;37200;A;12:00:00 PM;09.07.2005 12:00;60:00:00;2005-07-12 00:00:00
Lena;Roshydromet;3821;Kyusyur;10.07.2005;38700;A;12:00:00 PM;10.07.2005 12:00;60:00:00;2005-07-13 00:00:00
Lena;Roshydromet;3821;Kyusyur;11.07.2005;39900;A;12:00:00 PM;11.07.2005 12:00;60:00:00;2005-07-14 00:00:00
Lena;Roshydromet;3821;Kyusyur;12.07.2005;40600;A;12:00:00 PM;12.07.2005 12:00;60:00:00;2005-07-15 00:00:00
Lena;Roshydromet;3821;Kyusyur;13.07.2005;40400;A;12:00:00 PM;13.07.2005 12:00;60:00:00;2005-07-16 00:00:00
Lena;Roshydromet;3821;Kyusyur;14.07.2005;40000;A;12:00:00 PM;14.07.2005 12:00;60:00:00;2005-07-17 00:00:00
Lena;Roshydromet;3821;Kyusyur;15.07.2005;39200;A;12:00:00 PM;15.07.2005 12:00;60:00:00;2005-07-18 00:00:00
Lena;Roshydromet;3821;Kyusyur;16.07.2005;38100;A;12:00:00 PM;16.07.2005 12:00;60:00:00;2005-07-19 00:00:00
Lena;Roshydromet;3821;Kyusyur;17.07.2005;37000;A;12:00:00 PM;17.07.2005 12:00;60:00:00;2005-07-20 00:00:00
Lena;Roshydromet;3821;Kyusyur;18.07.2005;35900;A;12:00:00 PM;18.07.2005 12:00;60:00:00;2005-07-21 00:00:00
Lena;Roshydromet;3821;Kyusyur;19.07.2005;34800;A;12:00:00 PM;19.07.2005 12:00;60:00:00;2005-07-22 00:00:00
Lena;Roshydromet;3821;Kyusyur;20.07.2005;34000;A;12:00:00 PM;20.07.2005 12:00;60:00:00;2005-07-23 00:00:00
Lena;Roshydromet;3821;Kyusyur;21.07.2005;33900;A;12:00:00 PM;21.07.2005 12:00;60:00:00;2005-07-24 00:00:00
Lena;Roshydromet;3821;Kyusyur;22.07.2005;34200;A;12:00:00 PM;22.07.2005 12:00;60:00:00;2005-07-25 00:00:00
Lena;Roshydromet;3821;Kyusyur;23.07.2005;34500;A;12:00:00 PM;23.07.2005 12:00;60:00:00;2005-07-26 00:00:00
Lena;Roshydromet;3821;Kyusyur;24.07.2005;34800;A;12:00:00 PM;24.07.2005 12:00;60:00:00;2005-07-27 00:00:00
Lena;Roshydromet;3821;Kyusyur;25.07.2005;35400;A;12:00:00 PM;25.07.2005 12:00;60:00:00;2005-07-28 00:00:00
Lena;Roshydromet;3821;Kyusyur;26.07.2005;35800;A;12:00:00 PM;26.07.2005 12:00;60:00:00;2005-07-29 00:00:00
Lena;Roshydromet;3821;Kyusyur;27.07.2005;36200;A;12:00:00 PM;27.07.2005 12:00;60:00:00;2005-07-30 00:00:00
Lena;Roshydromet;3821;Kyusyur;28.07.2005;36700;A;12:00:00 PM;28.07.2005 12:00;60:00:00;2005-07-31 00:00:00
Lena;Roshydromet;3821;Kyusyur;29.07.2005;37400;A;12:00:00 PM;29.07.2005 12:00;60:00:00;2005-08-01 00:00:00
Lena;Roshydromet;3821;Kyusyur;30.07.2005;38300;A;12:00:00 PM;30.07.2005 12:00;60:00:00;2005-08-02 00:00:00
Lena;Roshydromet;3821;Kyusyur;31.07.2005;39300;A;12:00:00 PM;31.07.2005 12:00;60:00:00;2005-08-03 00:00:00
Lena;Roshydromet;3821;Kyusyur;01.08.2005;40200;A;12:00:00 PM;01.08.2005 12:00;60:00:00;2005-08-04 00:00:00
Lena;Roshydromet;3821;Kyusyur;02.08.2005;41400;A;12:00:00 PM;02.08.2005 12:00;60:00:00;2005-08-05 00:00:00
Lena;Roshydromet;3821;Kyusyur;03.08.2005;42500;A;12:00:00 PM;03.08.2005 12:00;60:00:00;2005-08-06 00:00:00
Lena;Roshydromet;3821;Kyusyur;04.08.2005;43300;A;12:00:00 PM;04.08.2005 12:00;60:00:00;2005-08-07 00:00:00
Lena;Roshydromet;3821;Kyusyur;05.08.2005;44300;A;12:00:00 PM;05.08.2005 12:00;60:00:00;2005-08-08 00:00:00
Lena;Roshydromet;3821;Kyusyur;06.08.2005;45700;A;12:00:00 PM;06.08.2005 12:00;60:00:00;2005-08-09 00:00:00
Lena;Roshydromet;3821;Kyusyur;07.08.2005;46200;A;12:00:00 PM;07.08.2005 12:00;60:00:00;2005-08-10 00:00:00
Lena;Roshydromet;3821;Kyusyur;08.08.2005;45900;A;12:00:00 PM;08.08.2005 12:00;60:00:00;2005-08-11 00:00:00
Lena;Roshydromet;3821;Kyusyur;09.08.2005;45100;A;12:00:00 PM;09.08.2005 12:00;60:00:00;2005-08-12 00:00:00
Lena;Roshydromet;3821;Kyusyur;10.08.2005;44200;A;12:00:00 PM;10.08.2005 12:00;60:00:00;2005-08-13 00:00:00
Lena;Roshydromet;3821;Kyusyur;11.08.2005;43100;A;12:00:00 PM;11.08.2005 12:00;60:00:00;2005-08-14 00:00:00
Lena;Roshydromet;3821;Kyusyur;12.08.2005;40900;A;12:00:00 PM;12.08.2005 12:00;60:00:00;2005-08-15 00:00:00
Lena;Roshydromet;3821;Kyusyur;13.08.2005;39300;A;12:00:00 PM;13.08.2005 12:00;60:00:00;2005-08-16 00:00:00
Lena;Roshydromet;3821;Kyusyur;14.08.2005;37400;A;12:00:00 PM;14.08.2005 12:00;60:00:00;2005-08-17 00:00:00
Lena;Roshydromet;3821;Kyusyur;15.08.2005;36000;A;12:00:00 PM;15.08.2005 12:00;60:00:00;2005-08-18 00:00:00
Lena;Roshydromet;3821;Kyusyur;16.08.2005;34200;A;12:00:00 PM;16.08.2005 12:00;60:00:00;2005-08-19 00:00:00
Lena;Roshydromet;3821;Kyusyur;17.08.2005;32600;A;12:00:00 PM;17.08.2005 12:00;60:00:00;2005-08-20 00:00:00
Lena;Roshydromet;3821;Kyusyur;18.08.2005;31200;A;12:00:00 PM;18.08.2005 12:00;60:00:00;2005-08-21 00:00:00
Lena;Roshydromet;3821;Kyusyur;19.08.2005;29800;A;12:00:00 PM;19.08.2005 12:00;60:00:00;2005-08-22 00:00:00
Lena;Roshydromet;3821;Kyusyur;20.08.2005;28800;A;12:00:00 PM;20.08.2005 12:00;60:00:00;2005-08-23 00:00:00
Lena;Roshydromet;3821;Kyusyur;21.08.2005;28200;A;12:00:00 PM;21.08.2005 12:00;60:00:00;2005-08-24 00:00:00
Lena;Roshydromet;3821;Kyusyur;22.08.2005;27400;A;12:00:00 PM;22.08.2005 12:00;60:00:00;2005-08-25 00:00:00
Lena;Roshydromet;3821;Kyusyur;23.08.2005;27200;A;12:00:00 PM;23.08.2005 12:00;60:00:00;2005-08-26 00:00:00
Lena;Roshydromet;3821;Kyusyur;24.08.2005;27400;A;12:00:00 PM;24.08.2005 12:00;60:00:00;2005-08-27 00:00:00
Lena;Roshydromet;3821;Kyusyur;25.08.2005;27500;A;12:00:00 PM;25.08.2005 12:00;60:00:00;2005-08-28 00:00:00
Lena;Roshydromet;3821;Kyusyur;26.08.2005;27800;A;12:00:00 PM;26.08.2005 12:00;60:00:00;2005-08-29 00:00:00
Lena;Roshydromet;3821;Kyusyur;27.08.2005;28300;A;12:00:00 PM;27.08.2005 12:00;60:00:00;2005-08-30 00:00:00
Lena;Roshydromet;3821;Kyusyur;28.08.2005;32400;A;12:00:00 PM;28.08.2005 12:00;60:00:00;2005-08-31 00:00:00
Lena;Roshydromet;3821;Kyusyur;29.08.2005;36300;A;12:00:00 PM;29.08.2005 12:00;60:00:00;2005-09-01 00:00:00
