river,agency,station_code,station_name,date,discharge,flag,Datetime,Datetime Kusur,Time to add for correction,Datetime Samoylov
Lena,Roshydromet,3821,Kyusyur,1952-06-29,57700,A,12:00:00 nachm.,1952-06-29 12:00:00,60:00:00,1952-07-02 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-06-30,56700,A,12:00:00 nachm.,1952-06-30 12:00:00,60:00:00,1952-07-03 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-07-01,55700,A,12:00:00 nachm.,1952-07-01 12:00:00,60:00:00,1952-07-04 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-07-02,53700,A,12:00:00 nachm.,1952-07-02 12:00:00,60:00:00,1952-07-05 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-07-03,51800,A,12:00:00 nachm.,1952-07-03 12:00:00,60:00:00,1952-07-06 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-07-04,49200,A,12:00:00 nachm.,1952-07-04 12:00:00,60:00:00,1952-07-07 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-07-05,47300,A,12:00:00 nachm.,1952-07-05 12:00:00,60:00:00,1952-07-08 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-07-06,44500,A,12:00:00 nachm.,1952-07-06 12:00:00,60:00:00,1952-07-09 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-07-07,42900,A,12:00:00 nachm.,1952-07-07 12:00:00,60:00:00,1952-07-10 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-07-08,41400,A,12:00:00 nachm.,1952-07-08 12:00:00,60:00:00,1952-07-11 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-07-09,40600,A,12:00:00 nachm.,1952-07-09 12:00:00,60:00:00,1952-07-12 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-07-10,38900,A,12:00:00 nachm.,1952-07-10 12:00:00,60:00:00,1952-07-13 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-07-11,38400,A,12:00:00 nachm.,1952-07-11 12:00:00,60:00:00,1952-07-14 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-07-12,38800,A,12:00:00 nachm.,1952-07-12 12:00:00,60:00:00,1952-07-15 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-07-13,40000,A,12:00:00 nachm.,1952-07-13 12:00:00,60:00:00,1952-07-16 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-07-14,42500,A,12:00:00 nachm.,1952-07-14 12:00:00,60:00:00,1952-07-17 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-07-15,44500,A,12:00:00 nachm.,1952-07-15 12:00:00,60:00:00,1952-07-18 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-07-16,45900,A,12:00:00 nachm.,1952-07-16 12:00:00,60:00:00,1952-07-19 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-07-17,46200,A,12:00:00 nachm.,1952-07-17 12:00:00,60:00:00,1952-07-20 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-07-18,45800,A,12:00:00 nachm.,1952-07-18 12:00:00,60:00:00,1952-07-21 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-07-19,45600,A,12:00:00 nachm.,1952-07-19 12:00:00,60:00:00,1952-07-22 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-07-20,45600,A,12:00:00 nachm.,1952-07-20 12:00:00,60:00:00,1952-07-23 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-07-21,45500,A,12:00:00 nachm.,1952-07-21 12:00:00,60:00:00,1952-07-24 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-07-22,45000,A,12:00:00 nachm.,1952-07-22 12:00:00,60:00:00,1952-07-25 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-07-23,44000,A,12:00:00 nachm.,1952-07-23 12:00:00,60:00:00,1952-07-26 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-07-24,42500,A,12:00:00 nachm.,1952-07-24 12:00:00,60:00:00,1952-07-27 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-07-25,40700,A,12:00:00 nachm.,1952-07-25 12:00:00,60:00:00,1952-07-28 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-07-26,38300,A,12:00:00 nachm.,1952-07-26 12:00:00,60:00:00,1952-07-29 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-07-27,36300,A,12:00:00 nachm.,1952-07-27 12:00:00,60:00:00,1952-07-30 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-07-28,34600,A,12:00:00 nachm.,1952-07-28 12:00:00,60:00:00,1952-07-31 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-07-29,32700,A,12:00:00 nachm.,1952-07-29 12:00:00,60:00:00,1952-08-01 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-07-30,30600,A,12:00:00 nachm.,1952-07-30 12:00:00,60:00:00,1952-08-02 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-07-31,28500,A,12:00:00 nachm.,1952-07-31 12:00:00,60:00:00,1952-08-03 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-08-01,26700,A,12:00:00 nachm.,1952-08-01 12:00:00,60:00:00,1952-08-04 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-08-02,26100,A,12:00:00 nachm.,1952-08-02 12:00:00,60:00:00,1952-08-05 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-08-03,25600,A,12:00:00 nachm.,1952-08-03 12:00:00,60:00:00,1952-08-06 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-08-04,25400,A,12:00:00 nachm.,1952-08-04 12:00:00,60:00:00,1952-08-07 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-08-05,25900,A,12:00:00 nachm.,1952-08-05 12:00:00,60:00:00,1952-08-08 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-08-06,26300,A,12:00:00 nachm.,1952-08-06 12:00:00,60:00:00,1952-08-09 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-08-07,26700,A,12:00:00 nachm.,1952-08-07 12:00:00,60:00:00,1952-08-10 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-08-08,27100,A,12:00:00 nachm.,1952-08-08 12:00:00,60:00:00,1952-08-11 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-08-09,26700,A,12:00:00 nachm.,1952-08-09 12:00:00,60:00:00,1952-08-12 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-08-10,26700,A,12:00:00 nachm.,1952-08-10 12:00:00,60:00:00,1952-08-13 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-08-11,26300,A,12:00:00 nachm.,1952-08-11 12:00:00,60:00:00,1952-08-14 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-08-12,25500,A,12:00:00 nachm.,1952-08-12 12:00:00,60:00:00,1952-08-15 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-08-13,24600,A,12:00:00 nachm.,1952-08-13 12:00:00,60:00:00,1952-08-16 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-08-14,23600,A,12:00:00 nachm.,1952-08-14 12:00:00,60:00:00,1952-08-17 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-08-15,22500,A,12:00:00 nachm.,1952-08-15 12:00:00,60:00:00,1952-08-18 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-08-16,21500,A,12:00:00 nachm.,1952-08-16 12:00:00,60:00:00,1952-08-19 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-08-17,20700,A,12:00:00 nachm.,1952-08-17 12:00:00,60:00:00,1952-08-20 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-08-18,19900,A,12:00:00 nachm.,1952-08-18 12:00:00,60:00:00,1952-08-21 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-08-19,20000,A,12:00:00 nachm.,1952-08-19 12:00:00,60:00:00,1952-08-22 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-08-20,20400,A,12:00:00 nachm.,1952-08-20 12:00:00,60:00:00,1952-08-23 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-08-21,21100,A,12:00:00 nachm.,1952-08-21 12:00:00,60:00:00,1952-08-24 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-08-22,24500,A,12:00:00 nachm.,1952-08-22 12:00:00,60:00:00,1952-08-25 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-08-23,27500,A,12:00:00 nachm.,1952-08-23 12:00:00,60:00:00,1952-08-26 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-08-24,29300,A,12:00:00 nachm.,1952-08-24 12:00:00,60:00:00,1952-08-27 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-08-25,30500,A,12:00:00 nachm.,1952-08-25 12:00:00,60:00:00,1952-08-28 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-08-26,31400,A,12:00:00 nachm.,1952-08-26 12:00:00,60:00:00,1952-08-29 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-08-27,32000,A,12:00:00 nachm.,1952-08-27 12:00:00,60:00:00,1952-08-30 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-08-28,32600,A,12:00:00 nachm.,1952-08-28 12:00:00,60:00:00,1952-08-31 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-08-29,33000,A,12:00:00 nachm.,1952-08-29 12:00:00,60:00:00,1952-09-01 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-08-30,33500,A,12:00:00 nachm.,1952-08-30 12:00:00,60:00:00,1952-09-02 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-08-31,34000,A,12:00:00 nachm.,1952-08-31 12:00:00,60:00:00,1952-09-03 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-09-01,35400,A,12:00:00 nachm.,1952-09-01 12:00:00,60:00:00,1952-09-04 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-09-02,36300,A,12:00:00 nachm.,1952-09-02 12:00:00,60:00:00,1952-09-05 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-09-03,36600,A,12:00:00 nachm.,1952-09-03 12:00:00,60:00:00,1952-09-06 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-09-04,36000,A,12:00:00 nachm.,1952-09-04 12:00:00,60:00:00,1952-09-07 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-09-05,34500,A,12:00:00 nachm.,1952-09-05 12:00:00,60:00:00,1952-09-08 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-09-06,32800,A,12:00:00 nachm.,1952-09-06 12:00:00,60:00:00,1952-09-09 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-09-07,31300,A,12:00:00 nachm.,1952-09-07 12:00:00,60:00:00,1952-09-10 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-09-08,29700,A,12:00:00 nachm.,1952-09-08 12:00:00,60:00:00,1952-09-11 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-09-09,28200,A,12:00:00 nachm.,1952-09-09 12:00:00,60:00:00,1952-09-12 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-09-10,26600,A,12:00:00 nachm.,1952-09-10 12:00:00,60:00:00,1952-09-13 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-09-11,25100,A,12:00:00 nachm.,1952-09-11 12:00:00,60:00:00,1952-09-14 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-09-12,24100,A,12:00:00 nachm.,1952-09-12 12:00:00,60:00:00,1952-09-15 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-09-13,23400,A,12:00:00 nachm.,1952-09-13 12:00:00,60:00:00,1952-09-16 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-09-14,23000,A,12:00:00 nachm.,1952-09-14 12:00:00,60:00:00,1952-09-17 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-09-15,22600,A,12:00:00 nachm.,1952-09-15 12:00:00,60:00:00,1952-09-18 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-09-16,22400,A,12:00:00 nachm.,1952-09-16 12:00:00,60:00:00,1952-09-19 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-09-17,22100,A,12:00:00 nachm.,1952-09-17 12:00:00,60:00:00,1952-09-20 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-09-18,22000,A,12:00:00 nachm.,1952-09-18 12:00:00,60:00:00,1952-09-21 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-09-19,21800,A,12:00:00 nachm.,1952-09-19 12:00:00,60:00:00,1952-09-22 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-09-20,21800,A,12:00:00 nachm.,1952-09-20 12:00:00,60:00:00,1952-09-23 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-09-21,22000,A,12:00:00 nachm.,1952-09-21 12:00:00,60:00:00,1952-09-24 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-09-22,21900,A,12:00:00 nachm.,1952-09-22 12:00:00,60:00:00,1952-09-25 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-09-23,22000,A,12:00:00 nachm.,1952-09-23 12:00:00,60:00:00,1952-09-26 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-09-24,22900,A,12:00:00 nachm.,1952-09-24 12:00:00,60:00:00,1952-09-27 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-09-25,24400,A,12:00:00 nachm.,1952-09-25 12:00:00,60:00:00,1952-09-28 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-09-26,25900,A,12:00:00 nachm.,1952-09-26 12:00:00,60:00:00,1952-09-29 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-09-27,26900,A,12:00:00 nachm.,1952-09-27 12:00:00,60:00:00,1952-09-30 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-09-28,27100,A,12:00:00 nachm.,1952-09-28 12:00:00,60:00:00,1952-10-01 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-09-29,26700,A,12:00:00 nachm.,1952-09-29 12:00:00,60:00:00,1952-10-02 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-09-30,25800,A,12:00:00 nachm.,1952-09-30 12:00:00,60:00:00,1952-10-03 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-10-01,24800,A,12:00:00 nachm.,1952-10-01 12:00:00,60:00:00,1952-10-04 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-10-02,23800,A,12:00:00 nachm.,1952-10-02 12:00:00,60:00:00,1952-10-05 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-10-03,22900,A,12:00:00 nachm.,1952-10-03 12:00:00,60:00:00,1952-10-06 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-10-04,21700,A,12:00:00 nachm.,1952-10-04 12:00:00,60:00:00,1952-10-07 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-10-05,20600,A,12:00:00 nachm.,1952-10-05 12:00:00,60:00:00,1952-10-08 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-10-06,19400,A,12:00:00 nachm.,1952-10-06 12:00:00,60:00:00,1952-10-09 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-10-07,18500,A,12:00:00 nachm.,1952-10-07 12:00:00,60:00:00,1952-10-10 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-10-08,18000,A,12:00:00 nachm.,1952-10-08 12:00:00,60:00:00,1952-10-11 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-10-09,17800,A,12:00:00 nachm.,1952-10-09 12:00:00,60:00:00,1952-10-12 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-10-10,17500,A,12:00:00 nachm.,1952-10-10 12:00:00,60:00:00,1952-10-13 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-10-11,16900,A,12:00:00 nachm.,1952-10-11 12:00:00,60:00:00,1952-10-14 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-10-12,15800,A,12:00:00 nachm.,1952-10-12 12:00:00,60:00:00,1952-10-15 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-10-13,14400,A,12:00:00 nachm.,1952-10-13 12:00:00,60:00:00,1952-10-16 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-10-14,14100,A,12:00:00 nachm.,1952-10-14 12:00:00,60:00:00,1952-10-17 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-10-15,14100,A,12:00:00 nachm.,1952-10-15 12:00:00,60:00:00,1952-10-18 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-10-16,13800,A,12:00:00 nachm.,1952-10-16 12:00:00,60:00:00,1952-10-19 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-10-17,14600,A,12:00:00 nachm.,1952-10-17 12:00:00,60:00:00,1952-10-20 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-10-18,13400,A,12:00:00 nachm.,1952-10-18 12:00:00,60:00:00,1952-10-21 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-10-19,11700,A,12:00:00 nachm.,1952-10-19 12:00:00,60:00:00,1952-10-22 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-10-20,10200,A,12:00:00 nachm.,1952-10-20 12:00:00,60:00:00,1952-10-23 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-10-21,8900,A,12:00:00 nachm.,1952-10-21 12:00:00,60:00:00,1952-10-24 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-10-22,7860,A,12:00:00 nachm.,1952-10-22 12:00:00,60:00:00,1952-10-25 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-10-23,6860,A,12:00:00 nachm.,1952-10-23 12:00:00,60:00:00,1952-10-26 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-10-24,6070,A,12:00:00 nachm.,1952-10-24 12:00:00,60:00:00,1952-10-27 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-10-25,5380,A,12:00:00 nachm.,1952-10-25 12:00:00,60:00:00,1952-10-28 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-10-26,4980,A,12:00:00 nachm.,1952-10-26 12:00:00,60:00:00,1952-10-29 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-10-27,4600,A,12:00:00 nachm.,1952-10-27 12:00:00,60:00:00,1952-10-30 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-10-28,4380,A,12:00:00 nachm.,1952-10-28 12:00:00,60:00:00,1952-10-31 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-10-29,4280,A,12:00:00 nachm.,1952-10-29 12:00:00,60:00:00,1952-11-01 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-10-30,4100,A,12:00:00 nachm.,1952-10-30 12:00:00,60:00:00,1952-11-02 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-10-31,3990,A,12:00:00 nachm.,1952-10-31 12:00:00,60:00:00,1952-11-03 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-11-01,3880,A,12:00:00 nachm.,1952-11-01 12:00:00,60:00:00,1952-11-04 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-11-02,3800,A,12:00:00 nachm.,1952-11-02 12:00:00,60:00:00,1952-11-05 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-11-03,3720,A,12:00:00 nachm.,1952-11-03 12:00:00,60:00:00,1952-11-06 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-11-04,3600,A,12:00:00 nachm.,1952-11-04 12:00:00,60:00:00,1952-11-07 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-11-05,3480,A,12:00:00 nachm.,1952-11-05 12:00:00,60:00:00,1952-11-08 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-11-06,3420,A,12:00:00 nachm.,1952-11-06 12:00:00,60:00:00,1952-11-09 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-11-07,3320,A,12:00:00 nachm.,1952-11-07 12:00:00,60:00:00,1952-11-10 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-11-08,3280,A,12:00:00 nachm.,1952-11-08 12:00:00,60:00:00,1952-11-11 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-11-09,3260,A,12:00:00 nachm.,1952-11-09 12:00:00,60:00:00,1952-11-12 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-11-10,3260,A,12:00:00 nachm.,1952-11-10 12:00:00,60:00:00,1952-11-13 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-11-11,3270,A,12:00:00 nachm.,1952-11-11 12:00:00,60:00:00,1952-11-14 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-11-12,3300,A,12:00:00 nachm.,1952-11-12 12:00:00,60:00:00,1952-11-15 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-11-13,3330,A,12:00:00 nachm.,1952-11-13 12:00:00,60:00:00,1952-11-16 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-11-14,3360,A,12:00:00 nachm.,1952-11-14 12:00:00,60:00:00,1952-11-17 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-11-15,3390,A,12:00:00 nachm.,1952-11-15 12:00:00,60:00:00,1952-11-18 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-11-16,3420,A,12:00:00 nachm.,1952-11-16 12:00:00,60:00:00,1952-11-19 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-11-17,3450,A,12:00:00 nachm.,1952-11-17 12:00:00,60:00:00,1952-11-20 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-11-18,3480,A,12:00:00 nachm.,1952-11-18 12:00:00,60:00:00,1952-11-21 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-11-19,3520,A,12:00:00 nachm.,1952-11-19 12:00:00,60:00:00,1952-11-22 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-11-20,3550,A,12:00:00 nachm.,1952-11-20 12:00:00,60:00:00,1952-11-23 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-11-21,3580,A,12:00:00 nachm.,1952-11-21 12:00:00,60:00:00,1952-11-24 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-11-22,3610,A,12:00:00 nachm.,1952-11-22 12:00:00,60:00:00,1952-11-25 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-11-23,3640,A,12:00:00 nachm.,1952-11-23 12:00:00,60:00:00,1952-11-26 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-11-24,3670,A,12:00:00 nachm.,1952-11-24 12:00:00,60:00:00,1952-11-27 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-11-25,3700,A,12:00:00 nachm.,1952-11-25 12:00:00,60:00:00,1952-11-28 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-11-26,3680,A,12:00:00 nachm.,1952-11-26 12:00:00,60:00:00,1952-11-29 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-11-27,3670,A,12:00:00 nachm.,1952-11-27 12:00:00,60:00:00,1952-11-30 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-11-28,3660,A,12:00:00 nachm.,1952-11-28 12:00:00,60:00:00,1952-12-01 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-11-29,3640,A,12:00:00 nachm.,1952-11-29 12:00:00,60:00:00,1952-12-02 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-11-30,3620,A,12:00:00 nachm.,1952-11-30 12:00:00,60:00:00,1952-12-03 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-12-01,3610,A,12:00:00 nachm.,1952-12-01 12:00:00,60:00:00,1952-12-04 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-12-02,3600,A,12:00:00 nachm.,1952-12-02 12:00:00,60:00:00,1952-12-05 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-12-03,3580,A,12:00:00 nachm.,1952-12-03 12:00:00,60:00:00,1952-12-06 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-12-04,3550,A,12:00:00 nachm.,1952-12-04 12:00:00,60:00:00,1952-12-07 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-12-05,3520,A,12:00:00 nachm.,1952-12-05 12:00:00,60:00:00,1952-12-08 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-12-06,3500,A,12:00:00 nachm.,1952-12-06 12:00:00,60:00:00,1952-12-09 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-12-07,3470,A,12:00:00 nachm.,1952-12-07 12:00:00,60:00:00,1952-12-10 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-12-08,3440,A,12:00:00 nachm.,1952-12-08 12:00:00,60:00:00,1952-12-11 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-12-09,3420,A,12:00:00 nachm.,1952-12-09 12:00:00,60:00:00,1952-12-12 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-12-10,3390,A,12:00:00 nachm.,1952-12-10 12:00:00,60:00:00,1952-12-13 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-12-11,3360,A,12:00:00 nachm.,1952-12-11 12:00:00,60:00:00,1952-12-14 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-12-12,3350,A,12:00:00 nachm.,1952-12-12 12:00:00,60:00:00,1952-12-15 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-12-13,3340,A,12:00:00 nachm.,1952-12-13 12:00:00,60:00:00,1952-12-16 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-12-14,3330,A,12:00:00 nachm.,1952-12-14 12:00:00,60:00:00,1952-12-17 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-12-15,3310,A,12:00:00 nachm.,1952-12-15 12:00:00,60:00:00,1952-12-18 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-12-16,3300,A,12:00:00 nachm.,1952-12-16 12:00:00,60:00:00,1952-12-19 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-12-17,3290,A,12:00:00 nachm.,1952-12-17 12:00:00,60:00:00,1952-12-20 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-12-18,3280,A,12:00:00 nachm.,1952-12-18 12:00:00,60:00:00,1952-12-21 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-12-19,3270,A,12:00:00 nachm.,1952-12-19 12:00:00,60:00:00,1952-12-22 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-12-20,3270,A,12:00:00 nachm.,1952-12-20 12:00:00,60:00:00,1952-12-23 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-12-21,3260,A,12:00:00 nachm.,1952-12-21 12:00:00,60:00:00,1952-12-24 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-12-22,3260,A,12:00:00 nachm.,1952-12-22 12:00:00,60:00:00,1952-12-25 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-12-23,3250,A,12:00:00 nachm.,1952-12-23 12:00:00,60:00:00,1952-12-26 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-12-24,3240,A,12:00:00 nachm.,1952-12-24 12:00:00,60:00:00,1952-12-27 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-12-25,3240,A,12:00:00 nachm.,1952-12-25 12:00:00,60:00:00,1952-12-28 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-12-26,3230,A,12:00:00 nachm.,1952-12-26 12:00:00,60:00:00,1952-12-29 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-12-27,3240,A,12:00:00 nachm.,1952-12-27 12:00:00,60:00:00,1952-12-30 00:00:00
Lena,Roshydromet,3821,Kyusyur,1952-12-28,3250,A,12:00:00 nachm.,1952-12-28 12:00:00,60:00:00,1952-12-31 00:00:00
